Execution ID,Run ID,Run Correlative,Run Total,Scenario,Seed,Tasks,Method,Normalized Mission Value,Weighted Impact Coverage,Impact Coverage,Physical Completed Tasks,Physical Completion Rate,Medical Evacuees,Personnel Transported,Cargo Delivered kg,Medical Impact Coverage,Personnel Impact Coverage,Cargo Impact Coverage,Average Response Time,Maximum Response Time,Makespan,Total Flight Time,Task Flight Time,Return Flight Time,Value per Flight Minute,Runtime sec,Solver Time sec,Graph Time sec,Matrix Time sec,End-to-end sec,Optimal Certified,MIP Gap,Primal Bound,Dual Bound,Variables,Constraints,Nonzeros,Solver Message,MIP Nodes,Time Limit sec
20260731_124647-0400,20260731_124647-0400-0085,85,150,A4x4_T40_S25,25,40,HiGHS-5s,,,,,,,,,,,,,,,,,,,6.236816417076625,6.236816417076625,0.31574341701343656,0.0494965830584988,6.60205641714856,False,,,,62492.0,21573.0,165947.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0085,85,150,A4x4_T40_S25,25,40,HiGHS-15s,0.36372135561872426,0.5027450980392157,0.4535031847133759,16.0,0.4,25.0,7.0,600.0,0.6410256410256411,0.35,0.18461538461538463,45.8125,93.0,112.0,238.68914484217586,124.97860787454691,113.71053696762894,0.0015238286427278508,15.657801166991703,15.657801166991703,0.31574341701343656,0.0494965830584988,16.02304116706364,False,0.07762190880738157,0.36372135561872426,0.3919541015158581,62492.0,21573.0,165947.0,Time limit reached. (HiGHS Status 13: Time limit reached),0.0,15.0
20260731_124647-0400,20260731_124647-0400-0085,85,150,A4x4_T40_S25,25,40,HiGHS-60s,0.3919205004182308,0.5372549019607843,0.4904458598726117,19.0,0.475,26.0,8.0,750.0,0.6666666666666666,0.4,0.23076923076923078,49.473684210526315,96.0,108.0,252.48425482365596,126.72512214977708,125.75913267387888,0.0015522571920057434,16.882582750055008,16.882582750055008,0.31574341701343656,0.0494965830584988,17.247822750126943,True,0.0,0.3919205004182308,0.3919205004182308,62492.0,21573.0,165947.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,60.0
20260731_124647-0400,20260731_124647-0400-0085,85,150,A4x4_T40_S25,25,40,HiGHS-600s,0.3919205004182308,0.5372549019607843,0.4904458598726117,19.0,0.475,26.0,8.0,750.0,0.6666666666666666,0.4,0.23076923076923078,49.473684210526315,96.0,108.0,252.48425482365596,126.72512214977708,125.75913267387888,0.0015522571920057434,16.95699554204475,16.95699554204475,0.31574341701343656,0.0494965830584988,17.322235542116687,True,0.0,0.3919205004182308,0.3919205004182308,62492.0,21573.0,165947.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,600.0
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,Greedy-Benefit,0.38070575997437117,0.5226641998149864,0.4957507082152976,18.0,0.45,17.0,9.0,1500.0,0.6538461538461539,0.391304347826087,0.4166666666666667,38.55555555555556,76.0,86.0,175.60344585750153,96.50983681915761,79.0936090383439,0.0021679857027595336,0.0026491249445825815,,,,0.0026494578924030066,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,Greedy-Density-Operational,0.3718094586440327,0.5069380203515265,0.4858356940509915,19.0,0.475,16.0,9.0,1550.0,0.6153846153846154,0.391304347826087,0.4305555555555556,35.63157894736842,76.0,83.0,165.75877890379837,87.46376557170439,78.29501333209399,0.0022430755167412294,0.0016000419855117798,,,,0.0016002919292077422,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,Greedy-Density-Cycle,0.3718094586440327,0.5069380203515265,0.4858356940509915,19.0,0.475,16.0,9.0,1550.0,0.6153846153846154,0.391304347826087,0.4305555555555556,35.63157894736842,76.0,83.0,165.75877890379837,87.46376557170439,78.29501333209399,0.0022430755167412294,0.001539875054731965,,,,0.0015401660930365324,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,HiGHS-1s,,,,,,,,,,,,,,,,,,,5.190220416057855,5.190220416057855,0.29230337496846914,0.0803741670679301,5.562897958094254,False,,,,53826.0,17727.0,143795.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,HiGHS-5s,,,,,,,,,,,,,,,,,,,5.289680083980784,5.289680083980784,0.29230337496846914,0.0803741670679301,5.662357626017183,False,,,,53826.0,17727.0,143795.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,HiGHS-15s,0.4113238522385326,0.5901942645698428,0.5708215297450424,20.0,0.5,16.0,15.0,1550.0,0.6153846153846154,0.6521739130434783,0.4305555555555556,43.1,96.0,108.0,216.87775241297217,112.03659052158764,104.8411618913845,0.0018965700615308015,8.512839250033721,8.512839250033721,0.29230337496846914,0.0803741670679301,8.88551679207012,True,0.0,0.4113238522385326,0.4113238522385326,53826.0,17727.0,143795.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,HiGHS-60s,0.4113238522385326,0.5901942645698428,0.5708215297450424,20.0,0.5,16.0,15.0,1550.0,0.6153846153846154,0.6521739130434783,0.4305555555555556,43.1,96.0,108.0,216.87775241297217,112.03659052158764,104.8411618913845,0.0018965700615308015,8.51654520793818,8.51654520793818,0.29230337496846914,0.0803741670679301,8.889222749974579,True,0.0,0.4113238522385326,0.4113238522385326,53826.0,17727.0,143795.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,26,40,HiGHS-600s,0.4113238522385326,0.5901942645698428,0.5708215297450424,20.0,0.5,16.0,15.0,1550.0,0.6153846153846154,0.6521739130434783,0.4305555555555556,43.1,96.0,108.0,216.87775241297217,112.03659052158764,104.8411618913845,0.0018965700615308015,8.683847917011008,8.683847917011008,0.29230337496846914,0.0803741670679301,9.056525459047407,True,0.0,0.4113238522385326,0.4113238522385326,53826.0,17727.0,143795.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0087,87,150,A4x4_T40_S27,27,40,Greedy-Benefit,0.31403525909443814,0.48517715112075205,0.4772978959025471,19.0,0.475,19.0,10.0,2350.0,0.5277777777777778,0.4166666666666667,0.46534653465346537,47.0,94.0,110.0,221.65313164899217,112.14870809860923,109.50442355038291,0.0014167869263031277,0.0019361668964847922,,,,0.0019364169565960765,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0087,87,150,A4x4_T40_S27,27,40,Greedy-Density-Operational,0.3081990695755243,0.46782357194504715,0.4728682170542637,19.0,0.475,19.0,6.0,2950.0,0.5277777777777778,0.25,0.5841584158415841,40.31578947368421,101.0,126.0,219.72524224028402,109.9343304201877,109.79091182009628,0.001402656638050208,0.00175912503618747,,,,0.0017593330703675747,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0087,87,150,A4x4_T40_S27,27,40,Greedy-Density-Cycle,0.3081990695755243,0.46782357194504715,0.4728682170542637,19.0,0.475,19.0,6.0,2950.0,0.5277777777777778,0.25,0.5841584158415841,40.31578947368421,101.0,126.0,219.72524224028402,109.9343304201877,109.79091182009628,0.001402656638050208,0.0016516249161213636,,,,0.0016517909243702888,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0087,87,150,A4x4_T40_S27,27,40,HiGHS-1s,,,,,,,,,,,,,,,,,,,7.569440082996152,7.569440082996152,0.35109349992126226,0.05818445794284344,7.978718040860258,False,,,,74252.0,21018.0,201782.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
