Execution ID,Run ID,Run Correlative,Run Total,Scenario,Tasks,Seed,Started At,Finished At,Elapsed sec,Elapsed HH:MM:SS,Status,Methods Requested,HiGHS Budgets sec,HiGHS Incumbents,HiGHS Certified,RSS GB,Swap GB,Error
20260808_112401-0400,20260808_112401-0400-0105,105,150,A4x4_T50_S15,50,15,2026-08-08T12:41:48-04:00,2026-08-08T12:42:13-04:00,25.36273979199177,00:00:25,COMPLETED,7,"1,5,15,60,600",3,3,0.656036376953125,3.2642822265625,
20260808_112401-0400,20260808_112401-0400-0106,106,150,A4x4_T50_S16,50,16,2026-08-08T12:42:13-04:00,2026-08-08T12:43:53-04:00,99.96201070799725,00:01:40,COMPLETED,7,"1,5,15,60,600",2,2,0.51165771484375,3.2642822265625,
20260808_112401-0400,20260808_112401-0400-0107,107,150,A4x4_T50_S17,50,17,2026-08-08T12:43:54-04:00,2026-08-08T12:44:58-04:00,64.28234212499228,00:01:04,COMPLETED,7,"1,5,15,60,600",3,2,0.4598236083984375,3.2408447265625,
20260808_112401-0400,20260808_112401-0400-0108,108,150,A4x4_T50_S18,50,18,2026-08-08T12:44:58-04:00,2026-08-08T12:45:58-04:00,60.39557725000486,00:01:00,COMPLETED,7,"1,5,15,60,600",3,2,0.4864654541015625,3.2174072265625,
20260808_112401-0400,20260808_112401-0400-0109,109,150,A4x4_T50_S19,50,19,2026-08-08T12:45:58-04:00,2026-08-08T12:46:24-04:00,25.84916566600441,00:00:26,COMPLETED,7,"1,5,15,60,600",3,3,0.435546875,3.2174072265625,
20260808_112401-0400,20260808_112401-0400-0110,110,150,A4x4_T50_S20,50,20,2026-08-08T12:46:24-04:00,2026-08-08T12:47:25-04:00,60.91443116700975,00:01:01,COMPLETED,7,"1,5,15,60,600",3,2,0.40057373046875,3.1627197265625,
20260808_112401-0400,20260808_112401-0400-0111,111,150,A4x4_T50_S21,50,21,2026-08-08T12:47:25-04:00,2026-08-08T12:48:44-04:00,78.50043533400458,00:01:19,COMPLETED,7,"1,5,15,60,600",3,2,0.5559234619140625,3.15972900390625,
20260808_112401-0400,20260808_112401-0400-0112,112,150,A4x4_T50_S22,50,22,2026-08-08T12:48:44-04:00,2026-08-08T12:49:14-04:00,29.44132295800955,00:00:29,COMPLETED,7,"1,5,15,60,600",4,3,0.353790283203125,3.15972900390625,
20260808_112401-0400,20260808_112401-0400-0113,113,150,A4x4_T50_S23,50,23,2026-08-08T12:49:14-04:00,2026-08-08T12:50:22-04:00,68.2119254170102,00:01:08,COMPLETED,7,"1,5,15,60,600",3,2,0.456878662109375,3.15972900390625,
20260808_112401-0400,20260808_112401-0400-0114,114,150,A4x4_T50_S24,50,24,2026-08-08T12:50:22-04:00,2026-08-08T12:51:31-04:00,69.27371504199982,00:01:09,COMPLETED,7,"1,5,15,60,600",3,2,0.4118804931640625,3.15191650390625,
20260808_112401-0400,20260808_112401-0400-0115,115,150,A4x4_T50_S25,50,25,2026-08-08T12:51:31-04:00,2026-08-08T12:52:44-04:00,72.73448199999984,00:01:13,COMPLETED,7,"1,5,15,60,600",3,2,0.475433349609375,3.15191650390625,
20260808_112401-0400,20260808_112401-0400-0116,116,150,A4x4_T50_S26,50,26,2026-08-08T12:52:44-04:00,2026-08-08T12:53:47-04:00,62.90104808300384,00:01:03,COMPLETED,7,"1,5,15,60,600",3,2,0.544708251953125,3.14410400390625,
20260808_112401-0400,20260808_112401-0400-0117,117,150,A4x4_T50_S27,50,27,2026-08-08T12:53:47-04:00,2026-08-08T12:55:56-04:00,128.69324599999527,00:02:09,COMPLETED,7,"1,5,15,60,600",2,2,0.4040679931640625,3.12847900390625,
20260808_112401-0400,20260808_112401-0400-0118,118,150,A4x4_T50_S28,50,28,2026-08-08T12:55:56-04:00,2026-08-08T12:59:17-04:00,201.025697457997,00:03:21,COMPLETED,7,"1,5,15,60,600",2,1,0.6224212646484375,3.12847900390625,
20260808_112401-0400,20260808_112401-0400-0119,119,150,A4x4_T50_S29,50,29,2026-08-08T12:59:18-04:00,2026-08-08T13:00:54-04:00,96.15342324999801,00:01:36,COMPLETED,7,"1,5,15,60,600",3,2,0.515655517578125,3.12066650390625,
20260808_112401-0400,20260808_112401-0400-0120,120,150,A4x4_T50_S30,50,30,2026-08-08T13:00:54-04:00,2026-08-08T13:04:22-04:00,208.39403412499814,00:03:28,COMPLETED,7,"1,5,15,60,600",2,1,0.254058837890625,3.11285400390625,
20260808_112401-0400,20260808_112401-0400-0121,121,150,A4x4_T60_S1,60,1,2026-08-08T13:04:22-04:00,2026-08-08T13:06:47-04:00,144.61515733299893,00:02:25,COMPLETED,7,"1,5,15,60,600",2,1,0.4067230224609375,3.0732421875,
20260808_112401-0400,20260808_112401-0400-0122,122,150,A4x4_T60_S2,60,2,2026-08-08T13:06:47-04:00,2026-08-08T13:08:20-04:00,92.55649795899808,00:01:33,COMPLETED,7,"1,5,15,60,600",2,2,0.265594482421875,3.1651611328125,
20260808_112401-0400,20260808_112401-0400-0123,123,150,A4x4_T60_S3,60,3,2026-08-08T13:08:20-04:00,2026-08-08T13:09:24-04:00,63.65003545800573,00:01:04,COMPLETED,7,"1,5,15,60,600",3,2,0.4520111083984375,3.1651611328125,
20260808_112401-0400,20260808_112401-0400-0124,124,150,A4x4_T60_S4,60,4,2026-08-08T13:09:24-04:00,2026-08-08T13:12:06-04:00,162.74093679100042,00:02:43,COMPLETED,7,"1,5,15,60,600",2,1,0.4991607666015625,3.1651611328125,
20260808_112401-0400,20260808_112401-0400-0125,125,150,A4x4_T60_S5,60,5,2026-08-08T13:12:07-04:00,2026-08-08T13:15:23-04:00,196.66884029199718,00:03:17,COMPLETED,7,"1,5,15,60,600",2,1,0.6047515869140625,3.252197265625,
20260808_112401-0400,20260808_112401-0400-0126,126,150,A4x4_T60_S6,60,6,2026-08-08T13:15:23-04:00,2026-08-08T13:16:21-04:00,57.29302275000373,00:00:57,COMPLETED,7,"1,5,15,60,600",3,2,0.4120330810546875,3.252197265625,
20260808_112401-0400,20260808_112401-0400-0127,127,150,A4x4_T60_S7,60,7,2026-08-08T13:16:21-04:00,2026-08-08T13:19:26-04:00,185.05051087499305,00:03:05,COMPLETED,7,"1,5,15,60,600",2,1,0.5061798095703125,3.228759765625,
20260808_112401-0400,20260808_112401-0400-0128,128,150,A4x4_T60_S8,60,8,2026-08-08T13:19:26-04:00,2026-08-08T13:21:59-04:00,152.88430416600022,00:02:33,COMPLETED,7,"1,5,15,60,600",2,1,0.3614501953125,3.3443603515625,
20260808_112401-0400,20260808_112401-0400-0129,129,150,A4x4_T60_S9,60,9,2026-08-08T13:21:59-04:00,2026-08-08T13:22:51-04:00,52.044910790995345,00:00:52,COMPLETED,7,"1,5,15,60,600",3,3,0.2898406982421875,3.3209228515625,
20260808_112401-0400,20260808_112401-0400-0130,130,150,A4x4_T60_S10,60,10,2026-08-08T13:22:51-04:00,2026-08-08T13:25:06-04:00,134.26151141599985,00:02:14,COMPLETED,7,"1,5,15,60,600",2,1,0.211090087890625,4.2586669921875,
20260808_112401-0400,20260808_112401-0400-0131,131,150,A4x4_T60_S11,60,11,2026-08-08T13:25:06-04:00,2026-08-08T13:31:33-04:00,387.2214418749936,00:06:27,COMPLETED,7,"1,5,15,60,600",1,1,0.6644287109375,4.08355712890625,
20260808_112401-0400,20260808_112401-0400-0132,132,150,A4x4_T60_S12,60,12,2026-08-08T13:31:33-04:00,2026-08-08T13:35:12-04:00,218.17321066699515,00:03:38,COMPLETED,7,"1,5,15,60,600",2,1,0.3167266845703125,3.70074462890625,
20260808_112401-0400,20260808_112401-0400-0133,133,150,A4x4_T60_S13,60,13,2026-08-08T13:35:12-04:00,2026-08-08T13:42:38-04:00,446.53121466599987,00:07:27,COMPLETED,7,"1,5,15,60,600",1,1,0.9090576171875,3.909912109375,
20260808_112401-0400,20260808_112401-0400-0134,134,150,A4x4_T60_S14,60,14,2026-08-08T13:42:38-04:00,2026-08-08T13:46:43-04:00,244.1101206660096,00:04:04,COMPLETED,7,"1,5,15,60,600",1,1,0.3917388916015625,3.683349609375,
20260808_112401-0400,20260808_112401-0400-0135,135,150,A4x4_T60_S15,60,15,2026-08-08T13:46:43-04:00,2026-08-08T13:47:58-04:00,75.28665304199967,00:01:15,COMPLETED,7,"1,5,15,60,600",3,2,0.51885986328125,3.652099609375,
20260808_112401-0400,20260808_112401-0400-0136,136,150,A4x4_T60_S16,60,16,2026-08-08T13:47:58-04:00,2026-08-08T13:49:21-04:00,83.14463933400111,00:01:23,COMPLETED,7,"1,5,15,60,600",2,2,0.3761444091796875,3.644287109375,
20260808_112401-0400,20260808_112401-0400-0137,137,150,A4x4_T60_S17,60,17,2026-08-08T13:49:22-04:00,2026-08-08T13:50:36-04:00,74.38586162500724,00:01:14,COMPLETED,7,"1,5,15,60,600",2,2,0.4546051025390625,3.620849609375,
20260808_112401-0400,20260808_112401-0400-0138,138,150,A4x4_T60_S18,60,18,2026-08-08T13:50:36-04:00,2026-08-08T13:51:47-04:00,70.49888245899638,00:01:10,COMPLETED,7,"1,5,15,60,600",3,2,0.6988677978515625,3.61260986328125,
20260808_112401-0400,20260808_112401-0400-0139,139,150,A4x4_T60_S19,60,19,2026-08-08T13:51:47-04:00,2026-08-08T13:52:57-04:00,70.29455895800493,00:01:10,COMPLETED,7,"1,5,15,60,600",3,2,0.669219970703125,3.61260986328125,
20260808_112401-0400,20260808_112401-0400-0140,140,150,A4x4_T60_S20,60,20,2026-08-08T13:52:57-04:00,2026-08-08T13:54:22-04:00,85.23175900000206,00:01:25,COMPLETED,7,"1,5,15,60,600",2,2,0.48052978515625,3.60479736328125,
20260808_112401-0400,20260808_112401-0400-0141,141,150,A4x4_T60_S21,60,21,2026-08-08T13:54:23-04:00,2026-08-08T13:55:37-04:00,74.11054191700532,00:01:14,COMPLETED,7,"1,5,15,60,600",3,2,0.4609527587890625,3.58135986328125,
20260808_112401-0400,20260808_112401-0400-0142,142,150,A4x4_T60_S22,60,22,2026-08-08T13:55:37-04:00,2026-08-08T13:56:28-04:00,50.706122125004185,00:00:51,COMPLETED,7,"1,5,15,60,600",3,3,0.429931640625,3.58135986328125,
20260808_112401-0400,20260808_112401-0400-0143,143,150,A4x4_T60_S23,60,23,2026-08-08T13:56:28-04:00,2026-08-08T14:00:04-04:00,216.17546820800635,00:03:36,COMPLETED,7,"1,5,15,60,600",2,1,0.5106048583984375,3.505859375,
20260808_112401-0400,20260808_112401-0400-0144,144,150,A4x4_T60_S24,60,24,2026-08-08T14:00:04-04:00,2026-08-08T14:02:11-04:00,126.96414333299617,00:02:07,COMPLETED,7,"1,5,15,60,600",2,2,0.5985107421875,3.48828125,
20260808_112401-0400,20260808_112401-0400-0145,145,150,A4x4_T60_S25,60,25,2026-08-08T14:02:11-04:00,2026-08-08T14:04:15-04:00,124.21929570799693,00:02:04,COMPLETED,7,"1,5,15,60,600",2,2,0.4177093505859375,3.52740478515625,
20260808_112401-0400,20260808_112401-0400-0146,146,150,A4x4_T60_S26,60,26,2026-08-08T14:04:16-04:00,2026-08-08T14:06:04-04:00,108.88301908299036,00:01:49,COMPLETED,7,"1,5,15,60,600",3,2,0.3711090087890625,3.5223388671875,
20260808_112401-0400,20260808_112401-0400-0147,147,150,A4x4_T60_S27,60,27,2026-08-08T14:06:05-04:00,2026-08-08T14:10:21-04:00,256.07346650000545,00:04:16,COMPLETED,7,"1,5,15,60,600",2,1,0.7887115478515625,3.634521484375,
20260808_112401-0400,20260808_112401-0400-0148,148,150,A4x4_T60_S28,60,28,2026-08-08T14:10:21-04:00,2026-08-08T14:14:40-04:00,258.72784087499895,00:04:19,COMPLETED,7,"1,5,15,60,600",2,1,0.62615966796875,3.830322265625,
20260808_112401-0400,20260808_112401-0400-0149,149,150,A4x4_T60_S29,60,29,2026-08-08T14:14:40-04:00,2026-08-08T14:16:32-04:00,112.13508974999422,00:01:52,COMPLETED,7,"1,5,15,60,600",2,2,0.5734100341796875,3.814697265625,
20260808_112401-0400,20260808_112401-0400-0150,150,150,A4x4_T60_S30,60,30,2026-08-08T14:16:32-04:00,2026-08-08T14:21:22-04:00,289.83595370799594,00:04:50,COMPLETED,7,"1,5,15,60,600",2,1,0.644195556640625,3.791259765625,
