Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
default_nodes_T50_S21,50,Exact-HiGHS,0.2347046150094888,1.182574770185358e-16,22,0.44,22,0.44,17,0.34,49.40909090909091,114.0,121.0,246.05384754415672,381.49735534278676,0.5083757180664396,0.7882176763280718,114.05384754415674,109.44350779863004,223.49735534278676,26.0,249.49735534278676,2.0615528128088303,0.20454545454545459,16.558708947829672,0.09229238878923018,3.0101358890533447,True,0.0,18816.0,3496.0,49808.0
default_nodes_T50_S22,50,Greedy,0.1995567290922593,0.1102822414985067,19,0.38,19,0.38,14,0.28,48.94736842105263,119.0,126.0,247.47470242788825,408.8112010652494,0.4910212349759687,0.8111333354469235,133.47470242788825,133.33649863736116,266.8112010652494,28.0,294.8112010652494,1.479019945774904,0.17105263157894735,16.30739829215908,0.08688948536683094,0.0005521774291992188,False,,,,
default_nodes_T50_S22,50,Exact-HiGHS,0.224292172641763,-1.237474107487461e-16,22,0.44,22,0.44,16,0.32,50.77272727272727,119.0,126.0,261.37162615152783,387.47274247180724,0.5185944963323965,0.7687951239519984,129.37162615152783,100.10111632027939,229.47274247180724,26.0,255.47274247180724,2.0615528128088303,0.20454545454545459,28.740502857872166,0.15829276551283544,2.813347816467285,True,0.0,15063.0,2881.0,39767.0
default_nodes_T50_S23,50,Greedy,0.20773219852044958,0.09967445910355806,21,0.42,21,0.42,15,0.3,48.76190476190476,109.0,116.0,242.56651614316618,385.17979087812586,0.5227726641016512,0.8301288596511334,116.56651614316618,114.61327473495967,231.17979087812586,28.0,259.17979087812586,1.920286436967152,0.20238095238095233,13.264385618753028,0.07694320370242558,0.0006420612335205078,False,,,,
default_nodes_T50_S23,50,Exact-HiGHS,0.23073009604238645,0.0,20,0.4,20,0.4,16,0.32,44.3,95.0,109.0,231.16624530070442,348.91192615941736,0.5301978103227165,0.8002567113748105,111.16624530070442,93.74568085871292,204.91192615941733,24.0,228.91192615941733,1.5811388300841898,0.17500000000000004,18.60232195200037,0.11023444165375706,2.957321882247925,True,0.0,18289.0,3431.0,48358.0
default_nodes_T50_S24,50,Greedy,0.2265717380749967,0.026541382183718005,20,0.4,20,0.4,16,0.32,47.25,116.0,123.0,241.72696790574832,387.2335004082711,0.49131497541818764,0.7870599601794128,121.72696790574832,119.50653250252276,241.23350040827108,26.0,267.2335004082711,2.1213203435596424,0.2250000000000001,17.653286392381826,0.10077574745781548,0.0005679130554199219,False,,,,
default_nodes_T50_S24,50,Exact-HiGHS,0.23274922418711055,4.770039636018856e-16,21,0.42,21,0.42,17,0.34,46.666666666666664,101.0,112.0,238.69872960465005,375.57443389497405,0.5328096642960939,0.8383357899441385,112.69872960465004,110.87570429032397,223.574433894974,26.0,249.574433894974,2.277608394786075,0.22619047619047628,14.393772150770253,0.08289427673163363,3.2478511333465576,True,0.0,17914.0,3290.0,47509.0
default_nodes_T50_S25,50,Greedy,0.20063813274916042,0.11815003607605593,20,0.4,20,0.4,14,0.28,49.65,112.0,127.0,260.6215634354249,416.1051671681505,0.5130345736917813,0.8191046597798238,140.6215634354249,127.4836037327256,268.1051671681505,28.0,296.1051671681505,1.5811388300841898,0.17500000000000004,12.376069888245368,0.06191101840271496,0.0005450248718261719,False,,,,
default_nodes_T50_S25,50,Exact-HiGHS,0.22751957924496166,2.4398406245069164e-16,22,0.44,22,0.44,16,0.32,48.77272727272727,109.0,116.0,250.6511839317788,380.77494442082104,0.5401965170943509,0.8206356560793557,118.6511839317788,104.12376048904227,222.77494442082107,26.0,248.77494442082107,2.0615528128088303,0.20454545454545459,23.27508172576792,0.12389205635647871,5.287146329879761,True,0.0,18309.0,3384.0,48513.0
default_nodes_T50_S26,50,Greedy,0.2009261549605847,0.12170183010196624,20,0.4,20,0.4,14,0.28,49.75,115.0,122.0,236.08817917992184,376.22311695163717,0.4837872524178726,0.7709490101467975,116.08817917992184,114.13493777171536,230.2231169516372,26.0,256.22311695163717,2.0,0.19999999999999996,20.894025519486515,0.1228539877546555,0.0005369186401367188,False,,,,
