Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
6helos_7areas_T30_S2,30,Greedy,0.476031419215141,0.13777501040929574,23,0.7666666666666667,23,0.7666666666666667,19,0.6333333333333333,43.82608695652174,95.0,107.0,364.1377053626726,530.372576180632,0.5671926874807984,0.8261255080695202,226.1377053626726,142.23487081795943,368.372576180632,24.0,392.372576180632,0.6871842709362768,0.09420289855072461,17.598326782485618,0.10231167881380394,0.0006759166717529297,False,,,,
6helos_7areas_T30_S2,30,Exact-HiGHS,0.5520965234852586,-2.0109219627332078e-16,25,0.8333333333333334,25,0.8333333333333334,20,0.6666666666666666,39.88,90.0,106.0,338.2437080974438,535.7093139448215,0.5318297297129619,0.8423102420516061,188.24370809744377,171.46560584737767,359.7093139448215,26.0,385.7093139448215,0.6871842709362768,0.0866666666666666,10.02110233602567,0.06170738432010022,14.069437980651855,True,0.0,45110.0,12012.0,123354.0
6helos_7areas_T30_S3,30,Greedy,0.48084191903063245,0.13575466522896124,21,0.7,21,0.7,17,0.5666666666666667,38.523809523809526,98.0,117.0,314.389844115481,518.8007628411435,0.4478487807912835,0.7390324256996347,188.38984411548103,180.4109187256625,368.8007628411435,24.0,392.8007628411435,0.7637626158259734,0.1031746031746031,19.56948052459454,0.1278832189012856,0.0006201267242431641,False,,,,
6helos_7areas_T30_S3,30,Exact-HiGHS,0.5563720157749095,1.696148519650122e-14,24,0.8,24,0.8,20,0.6666666666666666,39.208333333333336,92.0,109.0,324.7162175557992,514.6816067883755,0.49650797791406603,0.7869749339271797,180.71621755579915,165.96538923257626,346.6816067883754,24.0,370.6816067883754,1.2909944487358056,0.1805555555555555,20.19617770929496,0.12582067907590325,21.129427909851074,True,0.0,46793.0,13303.0,127112.0
6helos_7areas_T30_S4,30,Greedy,0.47992463896262644,0.14119346760243837,24,0.8,24,0.8,18,0.6,44.791666666666664,104.0,114.0,385.8697702276227,583.8576459049143,0.5641370909760566,0.8535930495685882,241.86977022762272,173.98787567729158,415.8576459049143,24.0,439.8576459049143,0.816496580927726,0.11111111111111116,12.056086805539119,0.06814408151917488,0.0006730556488037109,False,,,,
6helos_7areas_T30_S4,30,Exact-HiGHS,0.5588274202138429,2.103916415962348e-13,25,0.8333333333333334,25,0.8333333333333334,21,0.7,39.24,88.0,109.0,338.2121291346517,551.2849582824451,0.5171439283404461,0.8429433612881424,188.21212913465172,187.0728291477934,375.28495828244513,26.0,401.28495828244513,0.6871842709362768,0.0866666666666666,13.318254406478129,0.0800144259825523,37.91878294944763,True,0.0,50327.0,14105.0,136912.0
6helos_7areas_T30_S5,30,Greedy,0.527789307555709,0.06502012545301006,23,0.7666666666666667,23,0.7666666666666667,19,0.6333333333333333,38.65217391304348,91.0,114.0,325.3916758026845,535.0247505558337,0.4757188242729306,0.7821999277132072,187.39167580268452,183.6330747531492,371.02475055583375,26.0,397.02475055583375,0.6871842709362768,0.09420289855072461,16.70898488576591,0.1061343973949409,0.0006010532379150391,False,,,,
6helos_7areas_T30_S5,30,Exact-HiGHS,0.5644926932907826,1.1800574616684242e-15,24,0.8,24,0.8,20,0.6666666666666666,36.666666666666664,89.0,113.0,304.78442054131483,490.3580135543024,0.4495345435712608,0.7232419078972011,160.78442054131483,159.57359301298752,320.3580135543024,26.0,346.3580135543024,0.816496580927726,0.11111111111111116,18.586399062272555,0.1234487811423192,17.046359062194824,True,0.0,43594.0,11821.0,118997.0
6helos_7areas_T30_S6,30,Greedy,0.48997926330127045,0.10220728419441331,22,0.7333333333333333,22,0.7333333333333333,18,0.6,37.54545454545455,80.0,104.0,320.9535416131108,526.4525128810559,0.5143486243799853,0.8436738988478459,188.9535416131108,181.4989712679451,370.4525128810559,24.0,394.4525128810559,0.7453559924999298,0.10606060606060612,14.183079211152405,0.07968210892859773,0.0006737709045410156,False,,,,
6helos_7areas_T30_S6,30,Exact-HiGHS,0.5457599005596895,-2.0342700581090644e-16,23,0.7666666666666667,23,0.7666666666666667,21,0.7,34.65217391304348,72.0,94.0,289.6618479384253,461.68281742023464,0.5135848367702576,0.8185865557096359,151.6618479384253,150.02096948180937,301.68281742023464,22.0,323.68281742023464,0.8975274678557507,0.1231884057971014,15.783030147963883,0.1085628224405258,22.2917959690094,True,0.0,54296.0,14735.0,148189.0
6helos_7areas_T30_S7,30,Greedy,0.5044374650259699,0.10135260763592795,23,0.7666666666666667,23,0.7666666666666667,19,0.6333333333333333,39.43478260869565,99.0,126.0,328.7932955084501,540.5715940907945,0.43491176654556896,0.7150417911253896,190.7932955084501,185.77829858234443,376.5715940907945,26.0,402.5715940907945,0.3726779962499649,0.03623188405797103,24.066037602699858,0.14901965148915908,0.0006368160247802734,False,,,,
6helos_7areas_T30_S7,30,Exact-HiGHS,0.5613296931724753,5.933534452901425e-16,24,0.8,24,0.8,21,0.7,37.208333333333336,96.0,119.0,326.54478926335526,520.631781965991,0.45734564322598775,0.7291761652184747,182.54478926335526,170.08699270263574,352.63178196599097,24.0,376.63178196599097,0.816496580927726,0.11111111111111116,20.674686588900524,0.13528575920667407,16.95063877105713,True,0.0,41522.0,11082.0,113520.0
6helos_7areas_T30_S8,30,Greedy,0.48963542894307,0.12325993004743224,22,0.7333333333333333,22,0.7333333333333333,18,0.6,38.31818181818182,89.0,110.0,321.401490622083,527.5941840600715,0.4869719554880045,0.7993851273637447,189.40149062208297,182.19269343798848,371.5941840600715,24.0,395.5941840600715,0.4714045207910317,0.06060606060606055,16.681644002045324,0.10625820755964144,0.0006299018859863281,False,,,,
6helos_7areas_T30_S8,30,Exact-HiGHS,0.5584727397818638,2.3795914568633574e-13,25,0.8333333333333334,25,0.8333333333333334,22,0.7333333333333333,39.72,98.0,122.0,340.26794742730425,541.9748975544602,0.4648469227148965,0.7404028655115577,190.26794742730425,175.70695012715595,365.9748975544602,26.0,391.9748975544602,0.6871842709362768,0.0866666666666666,20.360981768812376,0.12397784377216874,27.493032932281494,True,0.0,44037.0,11522.0,120625.0
6helos_7areas_T30_S9,30,Greedy,0.49428889515628116,0.12028809177632249,23,0.7666666666666667,23,0.7666666666666667,21,0.7,39.82608695652174,91.0,114.0,318.7163566056572,509.94638143155714,0.4659595856807854,0.7455356453677736,180.71635660565718,167.2300248258999,347.9463814315571,24.0,371.9463814315571,0.6871842709362768,0.09420289855072461,16.583367840721866,0.10857895245471279,0.0006120204925537109,False,,,,
6helos_7areas_T30_S9,30,Exact-HiGHS,0.5618758715615813,1.1855533374724834e-15,24,0.8,24,0.8,22,0.7333333333333333,36.916666666666664,90.0,113.0,307.39991874052083,481.07355979073,0.4533922105317416,0.7095480232901622,163.39991874052083,149.6736410502091,313.07355979073,24.0,337.07355979073,0.816496580927726,0.11111111111111116,15.59610462804586,0.10112712169960147,13.346657991409302,True,0.0,42545.0,11784.0,115887.0
6helos_7areas_T30_S10,30,Greedy,0.44865835895667344,0.17173195654252082,23,0.7666666666666667,23,0.7666666666666667,19,0.6333333333333333,43.52173913043478,93.0,115.0,335.47554818422776,537.617729391667,0.48619644664380834,0.7791561295531406,197.47554818422776,176.14218120743928,373.617729391667,26.0,399.617729391667,0.3726779962499649,0.03623188405797103,16.71593841544268,0.10501966486204717,0.000720977783203125,False,,,,
6helos_7areas_T30_S10,30,Exact-HiGHS,0.5416825658078182,1.0452869970338109e-14,24,0.8,24,0.8,20,0.6666666666666666,39.083333333333336,85.0,108.0,313.52979620067345,507.49657988118133,0.483842278087459,0.7831737343845391,169.52979620067345,167.9667836805079,337.49657988118133,26.0,363.49657988118133,1.0,0.125,20.141757808365018,0.13032057579966283,21.44496488571167,True,0.0,48366.0,13287.0,131847.0
