Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
6helos_7areas_T20_S18,20,Greedy,0.5316760897575981,0.14339891552493045,16,0.8,16,0.8,14,0.7,35.3125,95.0,122.0,271.160141644433,448.59999895106705,0.3704373519732691,0.6128415286216763,175.16014164443297,159.43985730663405,334.59999895106705,18.0,352.59999895106705,0.7453559924999298,0.14583333333333334,22.127566532873438,0.15463130670022274,0.00018405914306640625,False,,,,
6helos_7areas_T20_S18,20,Exact-HiGHS,0.6206810841050899,3.040819496833819e-14,18,0.9,18,0.9,16,0.8,33.611111111111114,85.0,108.0,257.6659693454976,391.3794687743599,0.39763266874305186,0.603980661688827,149.6659693454976,119.71349942886228,269.37946877435985,14.0,283.37946877435985,0.5773502691896257,0.09259259259259256,23.34413420062368,0.18424672787877552,12.305427074432373,True,0.0,71641.0,22891.0,169743.0
6helos_7areas_T20_S19,20,Greedy,0.5598308456383968,0.15153091487050563,18,0.9,18,0.9,15,0.75,39.833333333333336,98.0,114.0,297.01984177305224,505.52206438043623,0.4342395347559243,0.7390673455854331,189.01984177305224,186.502222607384,375.52206438043623,22.0,397.52206438043623,0.816496580927726,0.14814814814814822,21.96907183084783,0.1453669444687898,0.00019216537475585938,False,,,,
6helos_7areas_T20_S19,20,Exact-HiGHS,0.6598128976649217,0.0,19,0.95,19,0.95,17,0.85,35.10526315789474,84.0,101.0,262.3320908914003,352.50697350879915,0.43289123909471994,0.5816946757570943,148.33209089140027,80.17488261739885,228.50697350879912,10.0,238.50697350879912,0.8975274678557507,0.1491228070175438,23.651670383449282,0.22352175199694768,7.14081883430481,True,0.0,37343.0,12448.0,87706.0
6helos_7areas_T20_S20,20,Greedy,0.5835355774521404,0.12183231775368941,17,0.85,17,0.85,16,0.8,31.58823529411765,78.0,95.0,248.33131044092792,410.44505943606845,0.43566896568583846,0.7200790516422253,146.33131044092792,144.11374899514053,290.44505943606845,18.0,308.44505943606845,1.0671873729054748,0.1862745098039215,14.820594806394231,0.11925469582242831,0.00019812583923339844,False,,,,
6helos_7areas_T20_S20,20,Exact-HiGHS,0.6644922026275004,4.344038730042927e-15,19,0.95,19,0.95,18,0.9,29.736842105263158,74.0,91.0,250.02667599543116,336.9555145994855,0.4579243150099472,0.6171346421235998,136.02667599543116,74.92883860405436,210.95551459948553,12.0,222.95551459948553,0.6871842709362768,0.11403508771929823,23.38250295450599,0.22892687157449934,22.373210906982422,True,0.0,68708.0,21499.0,163765.0
6helos_7areas_T20_S21,20,Greedy,0.6187806233700318,0.10216040833504142,18,0.9,18,0.9,15,0.75,34.27777777777778,79.0,105.0,283.8630797834335,473.4302948876486,0.4505763171165611,0.7514766585518231,175.86307978343348,169.5672151042151,345.4302948876486,20.0,365.4302948876486,0.5773502691896257,0.09259259259259256,18.945961376686235,0.1335622451173896,0.0002491474151611328,False,,,,
6helos_7areas_T20_S21,20,Exact-HiGHS,0.6891883907932345,6.926928935052811e-15,18,0.9,18,0.9,17,0.85,30.88888888888889,68.0,68.0,242.8219260024501,285.27108008107257,0.5951517794177699,0.699193823728119,134.8219260024501,36.449154078622456,171.27108008107257,6.0,177.27108008107257,1.0,0.16666666666666666,13.09829018720292,0.14269932936895055,17.14250087738037,True,0.0,90000.0,28426.0,213762.0
6helos_7areas_T20_S22,20,Greedy,0.5937232279282629,0.10398899980332943,18,0.9,18,0.9,16,0.8,35.388888888888886,93.0,117.0,269.19320719444596,441.8900825214736,0.3834661071145954,0.6294730520248911,161.19320719444596,154.69687532702758,315.8900825214736,18.0,333.8900825214736,0.816496580927726,0.14814814814814822,25.186530930623217,0.19019167315070643,0.0001850128173828125,False,,,,
6helos_7areas_T20_S22,20,Exact-HiGHS,0.6626293960653867,0.0,19,0.95,19,0.95,17,0.85,35.421052631578945,86.0,113.0,287.8293654072203,413.2410885901156,0.42452708762126884,0.6095001306638873,173.82936540722028,111.41172318289532,285.2410885901156,14.0,299.2410885901156,0.6871842709362768,0.11403508771929823,29.18660033591427,0.23962088087118807,21.58987522125244,True,0.0,89645.0,27918.0,213663.0
6helos_7areas_T20_S23,20,Greedy,0.5952457714080651,0.11636698930944747,17,0.85,17,0.85,15,0.75,32.8235294117647,84.0,105.0,255.44123407741577,426.62062443592777,0.40546227631335835,0.6771755943427424,153.44123407741577,151.17939035851202,304.62062443592777,20.0,324.62062443592777,0.6871842709362768,0.12745098039215685,22.3088698027157,0.17231308457677041,0.00020313262939453125,False,,,,
6helos_7areas_T20_S23,20,Exact-HiGHS,0.6736346019292332,8.240543326052147e-15,18,0.9,18,0.9,16,0.8,29.77777777777778,73.0,73.0,235.6742417870853,304.1515459590176,0.5380690451759939,0.6944099222808621,127.67424178708528,58.47730417193229,186.15154595901757,10.0,196.15154595901757,0.816496580927726,0.14814814814814822,13.830769187945767,0.15172885445525486,14.72699499130249,True,0.0,72298.0,22341.0,172828.0
6helos_7areas_T20_S24,20,Greedy,0.5569936315501182,0.15138560704987258,16,0.8,16,0.8,14,0.7,33.75,81.0,99.0,252.4374282989549,423.05621117991876,0.4249788355201261,0.712215843737237,156.4374282989549,152.61878288096386,309.05621117991876,18.0,327.05621117991876,0.7453559924999298,0.14583333333333334,17.28013631214726,0.13779899327832026,0.00017905235290527344,False,,,,
6helos_7areas_T20_S24,20,Exact-HiGHS,0.656356569223132,3.0446887226109383e-15,18,0.9,18,0.9,17,0.85,30.77777777777778,79.0,79.0,243.9261867514115,339.53303205515624,0.5146122083363112,0.716314413618473,135.9261867514115,83.60684530374475,219.53303205515624,12.0,231.53303205515624,0.5773502691896257,0.09259259259259256,14.737637835747535,0.1404937716137229,15.16053819656372,True,0.0,65712.0,20095.0,157537.0
